Wed Nov 19 13:23:03 2003
FISH v1.0
FISH is copyright (c)2003, University of North Carolina at Chapel Hill
Authors: Sugata Chakravarty and Todd J. Vision

Control File = control.txt

-parameters
	T = 0.05
	total points = 22068
	total_features = 23321
	total_cells = 2.71923e+08
	h = 8.11554e-05
	d_T = 25.6408
	Min_Block_Size = 3
	block_prob = 0.001
	total_blocks = 508


-block 0
    points   contig1   contig2
       79        1        1

	point	dist	markers	orientation
	18668	18	{AT4g03900 AT4g03910 }{AT4g08000 AT4g08010 AT4g08020 }	1
	18674	22	{AT4g04070 }{AT4g07930 }	-1
	18676	16	{AT4g04150 }{AT4g08030 }	1
	18679	13	{AT4g04230 }{AT4g08100 }	-1


-block 443
    points   contig1   contig2
        7        4        4

	point	dist	markers	orientation
	19200	0	{AT4g34720 }{AT4g38920 }	-1
	19201	6	{AT4g34740 }{AT4g38880 }	-1
	19202	18	{AT4g34840 }{AT4g38800 }	-1
	19203	9	{AT4g34870 AT4g34960 }{AT4g38740 }	-1
	19204	8	{AT4g34920 AT4g34930 }{AT4g38690 }	-1
	19206	12	{AT4g34990 }{AT4g38620 }	-1
	19208	5	{AT4g35010 }{AT4g38590 }	-1


-block 444
    points   contig1   contig2
        4        4        4

	point	dist	markers	orientation
	18678	0	{AT4g04170 }{AT4g04430 }	-1
	18703	23	{AT4g04280 AT4g04380 AT4g04440 }{AT4g04600 }	-1
	18684	15	{AT4g04290 }{AT4g04410 }	1
	18702	23	{AT4g04420 }{AT4g04560 }	1


-block 445
    points   contig1   contig2
        4        4        4

	point	dist	markers	orientation
	18749	0	{AT4g05610 }{AT4g07490 }	-1
	18750	10	{AT4g07310 }{AT4g07430 }	-1
	18751	22	{AT4g07350 }{AT4g07700 }	-1
	18752	6	{AT4g07360 AT4g07370 }{AT4g07560 AT4g07570 AT4g07590 AT4g07600 AT4g07610 AT4g07620 AT4g07630 AT4g07640 AT4g07660 AT4g07680 }	1


-block 446
    points   contig1   contig2
        4        4        4

	point	dist	markers	orientation
	18755	0	{AT4g07530 }{AT4g07930 }	-1
	18756	13	{AT4g07560 AT4g07570 AT4g07590 AT4g07600 AT4g07610 AT4g07620 AT4g07630 AT4g07640 AT4g07660 AT4g07680 }{AT4g08050 AT4g08080 }	1
	18759	11	{AT4g07750 }{AT4g08060 AT4g08070 }	-1
	18769	9	{AT4g07830 AT4g07850 }{AT4g08100 }	-1


-block 447
    points   contig1   contig2
        4        4        4

	point	dist	markers	orientation
	19121	0	{AT4g26050 }{AT4g29880 }	-1
	19122	9	{AT4g26070 }{AT4g29810 }	-1
	19127	19	{AT4g26160 }{AT4g29670 }	-1
	19129	21	{AT4g26210 }{AT4g29480 }	-1


-block 448
    points   contig1   contig2
        3        4        4

	point	dist	markers	orientation
	18680	0	{AT4g04230 }{AT4g10580 }	1
	18682	12	{AT4g04280 AT4g04380 AT4g04440 }{AT4g10460 }	-1
	18685	18	{AT4g04290 }{AT4g10690 }	1


-block 449
    points   contig1   contig2
        3        4        4

	point	dist	markers	orientation
	18683	0	{AT4g04280 AT4g04380 AT4g04440 }{AT4g21360 }	1
	18708	20	{AT4g04490 AT4g04500 AT4g04510 AT4g04540 AT4g04570 }{AT4g21370 AT4g21380 AT4g21390 AT4g21400 AT4g21410 }	1
	18713	8	{AT4g04600 }{AT4g21360 }	-1


-block 450
    points   contig1   contig2
        3        4        4

	point	dist	markers	orientation
	18791	0	{AT4g08720 }{AT4g28970 }	1
	18795	16	{AT4g08800 }{AT4g28860 AT4g28880 }	1
	18799	25	{AT4g08850 }{AT4g28650 }	1


-block 451
    points   contig1   contig2
        3        4        4

	point	dist	markers	orientation
	18990	0	{AT4g16720 }{AT4g17390 }	1
	18992	11	{AT4g16780 }{AT4g17460 }	1
	18996	10	{AT4g16870 }{AT4g17450 }	1


-block 452
    points   contig1   contig2
        3        4        4

	point	dist	markers	orientation
	19116	0	{AT4g25810 AT4g25820 }{AT4g30270 AT4g30280 AT4g30290 }	-1
	19118	3	{AT4g25830 }{AT4g30250 }	-1
	19119	21	{AT4g25870 }{AT4g30060 }	1


-block 453
    points   contig1   contig2
        3        4        4

	point	dist	markers	orientation
	19205	0	{AT4g34940 }{AT4g36030 }	-1
	19207	11	{AT4g35000 }{AT4g35970 }	-1
	19209	4	{AT4g35020 }{AT4g35950 }	-1


-block 454
    points   contig1   contig2
       34        4        5

	point	dist	markers	orientation
	19737	0	{AT4g17190 }{AT5g47770 }	-1
	19739	25	{AT4g17250 }{AT5g47580 }	-1
	19740	6	{AT4g17270 }{AT5g47540 }	-1
	19741	2	{AT4g17280 }{AT5g47530 }	-1
	19742	11	{AT4g17340 }{AT5g47450 }	-1
	19743	2	{AT4g17350 }{AT5g47440 }	-1
	19744	6	{AT4g17410 }{AT5g47430 }	-1
	19745	2	{AT4g17420 }{AT5g47420 }	-1
	19746	9	{AT4g17460 }{AT5g47370 }	-1
	19747	3	{AT4g17470 AT4g17480 AT4g17483 }{AT5g47330 AT5g47340 AT5g47350 }	-1
	19748	3	{AT4g17486 }{AT5g47310 }	-1
	19750	17	{AT4g17530 }{AT5g47200 }	-1
	19752	14	{AT4g17580 }{AT5g47120 }	-1
	19753	4	{AT4g17600 }{AT5g47110 }	-1
	19755	3	{AT4g17615 }{AT5g47100 }	-1
	19757	4	{AT4g17640 }{AT5g47080 }	-1
	19759	3	{AT4g17660 }{AT5g47070 }	-1
	19761	10	{AT4g17690 }{AT5g47000 }	-1
	19762	10	{AT4g17700 AT4g17710 }{AT5g46880 }	1
	19764	2	{AT4g17720 }{AT5g46870 }	-1
	19765	2	{AT4g17730 }{AT5g46860 }	-1
	19771	19	{AT4g17870 }{AT5g46790 }	-1
	19772	4	{AT4g17880 }{AT5g46760 }	-1
	19773	2	{AT4g17890 }{AT5g46740 AT5g46750 }	-1
	19774	4	{AT4g17900 }{AT5g46710 }	-1
	19775	4	{AT4g17910 }{AT5g46680 }	-1
	19776	12	{AT4g17970 }{AT5g46600 AT5g46610 }	-1
	19777	2	{AT4g17980 }{AT5g46590 }	-1
	19779	12	{AT4g18050 }{AT5g46540 }	-1
	19781	10	{AT4g18100 }{AT5g46430 }	-1
	19784	6	{AT4g18140 }{AT5g46410 }	-1
	19785	6	{AT4g18160 }{AT5g46360 AT5g46370 }	-1
	19790	21	{AT4g18290 }{AT5g46240 }	-1
	19792	16	{AT4g18380 }{AT5g46170 }	-1


-block 455
    points   contig1   contig2
       31        4        5

	point	dist	markers	orientation
	19793	0	{AT4g18430 }{AT5g45750 }	-1
	19797	22	{AT4g18480 }{AT5g45930 }	-1
	19798	16	{AT4g18590 AT4g18600 }{AT5g45880 }	-1
	19800	7	{AT4g18640 }{AT5g45840 }	-1
	19806	7	{AT4g18700 }{AT5g45810 AT5g45820 }	-1
	19811	7	{AT4g18730 }{AT5g45775 }	-1
	19814	4	{AT4g18760 }{AT5g45770 }	-1
	19820	6	{AT4g18800 }{AT5g45750 }	-1
	19824	5	{AT4g18820 }{AT5g45720 }	-1
	19826	6	{AT4g18880 }{AT5g45710 }	-1
	19828	6	{AT4g18920 }{AT5g45690 }	-1
	19829	7	{AT4g18970 }{AT5g45670 }	-1
	19831	16	{AT4g19040 }{AT5g45560 }	-1
	19832	3	{AT4g19050 }{AT5g45510 AT5g45550 }	-1
	19833	5	{AT4g19060 }{AT5g45440 AT5g45490 }	1
	19834	5	{AT4g19090 }{AT5g45460 AT5g45470 AT5g45480 AT5g45530 AT5g45540 }	-1
	19835	5	{AT4g19110 }{AT5g45430 }	-1
	19836	5	{AT4g19130 }{AT5g45400 }	-1
	19842	16	{AT4g19230 }{AT5g45340 }	-1
	19847	19	{AT4g19410 AT4g19420 }{AT5g45280 }	-1
	19863	16	{AT4g19530 }{AT5g45200 AT5g45230 AT5g45250 }	-1
	19864	7	{AT4g19600 }{AT5g45190 }	-1
	19865	10	{AT4g19640 }{AT5g45130 }	-1
	19867	4	{AT4g19660 }{AT5g45110 }	-1
	19869	4	{AT4g19700 }{AT5g45100 }	-1
	19870	18	{AT4g19880 }{AT5g44990 AT5g45020 }	-1
	19873	16	{AT4g19950 }{AT5g44860 }	-1
	19875	5	{AT4g19970 }{AT5g44810 AT5g44820 }	-1
	19878	16	{AT4g20080 }{AT5g44760 }	1
	19886	12	{AT4g20140 }{AT5g44700 }	-1
	19890	6	{AT4g20170 }{AT5g44670 }	-1


-block 456
    points   contig1   contig2
       27        4        5

	point	dist	markers	orientation
	20165	0	{AT4g26650 }{AT5g55550 }	-1
	20166	4	{AT4g26660 }{AT5g55520 }	-1
	20167	2	{AT4g26670 }{AT5g55510 }	-1
	20172	5	{AT4g26690 }{AT5g55480 }	-1
	20177	9	{AT4g26700 }{AT5g55400 }	-1
	20178	10	{AT4g26720 }{AT5g55260 }	-1
	20179	4	{AT4g26740 }{AT5g55240 }	-1
	20181	3	{AT4g26760 }{AT5g55230 }	-1
	20182	5	{AT4g26780 }{AT5g55200 }	-1
	20188	7	{AT4g26830 }{AT5g55180 }	-1
	20189	8	{AT4g26850 }{AT5g55120 }	-1
	20190	7	{AT4g26890 }{AT5g55090 }	-1
	20191	4	{AT4g26910 }{AT5g55070 }	-1
	20193	7	{AT4g26930 }{AT5g55020 }	-1
	20194	19	{AT4g27000 }{AT5g54900 }	-1
	20195	5	{AT4g27020 }{AT5g54870 }	-1
	20196	11	{AT4g27070 }{AT5g54810 }	-1
	20197	6	{AT4g27100 }{AT5g54780 }	-1
	20199	5	{AT4g27130 }{AT5g54760 }	-1
	20200	14	{AT4g27180 }{AT5g54670 }	-1
	20201	6	{AT4g27230 }{AT5g54640 }	-1
	20202	2	{AT4g27240 }{AT5g54630 }	-1
	20205	11	{AT4g27260 }{AT5g54510 }	-1
	20206	2	{AT4g27270 }{AT5g54500 }	-1
	20212	24	{AT4g27400 }{AT5g54370 }	1
	20214	21	{AT4g27440 }{AT5g54190 }	-1
	20219	21	{AT4g27580 }{AT5g54100 }	1


-block 457
    points   contig1   contig2
       15        4        5

	point	dist	markers	orientation
	20136	0	{AT4g26390 }{AT5g56350 }	-1
	20138	2	{AT4g26400 }{AT5g56340 }	-1
	20139	6	{AT4g26420 }{AT5g56300 }	-1
	20140	3	{AT4g26430 }{AT5g56280 }	-1
	20141	2	{AT4g26440 }{AT5g56270 }	-1
	20142	17	{AT4g26480 }{AT5g56140 }	-1
	20143	10	{AT4g26490 }{AT5g56050 }	-1
	20148	5	{AT4g26540 }{AT5g56040 }	-1
	20153	5	{AT4g26560 AT4g26570 }{AT5g55990 }	-1
	20154	3	{AT4g26580 }{AT5g55970 }	-1
	20156	5	{AT4g26590 }{AT5g55930 }	-1
	20158	2	{AT4g26600 }{AT5g55920 }	-1
	20162	2	{AT4g26610 }{AT5g55910 }	-1
	20164	2	{AT4g26620 }{AT5g55900 }	-1
	20170	10	{AT4g26680 }{AT5g55840 }	1


-block 458
    points   contig1   contig2
       13        4        5

	point	dist	markers	orientation
	20095	0	{AT4g25790 }{AT5g57625 }	-1
	20096	6	{AT4g25800 }{AT5g57580 }	-1
	20099	3	{AT4g25810 AT4g25820 }{AT5g57530 AT5g57540 AT5g57550 AT5g57560 }	-1
	20101	6	{AT4g25830 }{AT5g57480 }	-1
	20102	4	{AT4g25840 }{AT5g57440 }	-1
	20103	20	{AT4g25850 AT4g25860 }{AT5g57240 }	1
	20104	4	{AT4g25870 }{AT5g57270 }	1
	20105	14	{AT4g25940 }{AT5g57200 }	-1
	20108	4	{AT4g25970 }{AT5g57190 }	-1
	20111	22	{AT4g26060 }{AT5g57060 }	-1
	20113	3	{AT4g26080 }{AT5g57050 }	-1
	20116	13	{AT4g26110 }{AT5g56950 }	1
	20118	11	{AT4g26140 }{AT5g56870 }	-1


-block 459
    points   contig1   contig2
       11        4        5

	point	dist	markers	orientation
	20057	0	{AT4g25090 }{AT5g51060 }	1
	20058	5	{AT4g25100 }{AT5g51100 }	1
	20062	21	{AT4g25150 }{AT5g51260 }	1
	20066	2	{AT4g25160 }{AT5g51270 }	1
	20068	24	{AT4g25230 }{AT5g51450 }	1
	20070	4	{AT4g25240 }{AT5g51480 }	1
	20075	17	{AT4g25320 }{AT5g51590 }	-1
	20076	9	{AT4g25360 }{AT5g51640 }	-1
	20078	23	{AT4g25420 }{AT5g51810 }	1
	20080	17	{AT4g25440 }{AT5g51980 }	1
	20081	4	{AT4g25470 AT4g25480 AT4g25490 }{AT5g51990 }	1


-block 460
    points   contig1   contig2
        8        4        5

	point	dist	markers	orientation
	19900	0	{AT4g20390 }{AT5g44550 }	-1
	19901	6	{AT4g20430 }{AT5g44530 }	-1
	19904	8	{AT4g20460 }{AT5g44480 }	-1
	19908	24	{AT4g20800 AT4g20820 AT4g20830 AT4g20840 AT4g20860 }{AT5g44360 }	-1
	19912	7	{AT4g20890 }{AT5g44340 }	-1
	19914	2	{AT4g20900 }{AT5g44330 }	-1
	19917	9	{AT4g20980 }{AT5g44320 }	-1
	19922	17	{AT4g21070 }{AT5g44230 }	1


-block 461
    points   contig1   contig2
        8        4        5

	point	dist	markers	orientation
	20220	0	{AT4g27680 }{AT5g53540 }	-1
	20221	2	{AT4g27690 }{AT5g53530 }	-1
	20222	5	{AT4g27730 }{AT5g53510 AT5g53520 }	-1
	20226	8	{AT4g27780 }{AT5g53470 }	1
	20231	19	{AT4g27880 }{AT5g53360 }	1
	20232	4	{AT4g27890 }{AT5g53400 }	1
	20233	5	{AT4g27910 }{AT5g53430 }	1
	20235	17	{AT4g27960 }{AT5g53300 }	1


-block 462
    points   contig1   contig2
        8        4        5

	point	dist	markers	orientation
	20329	0	{AT4g29900 }{AT5g57110 }	1
	20330	15	{AT4g29950 }{AT5g57210 }	-1
	20337	17	{AT4g30060 }{AT5g57270 }	1
	20338	14	{AT4g30160 }{AT5g57320 }	1
	20340	6	{AT4g30190 }{AT5g57350 }	1
	20343	17	{AT4g30250 }{AT5g57480 }	1
	20346	7	{AT4g30270 AT4g30280 AT4g30290 }{AT5g57530 AT5g57540 AT5g57550 AT5g57560 }	1
	20348	20	{AT4g30340 }{AT5g57690 }	1


-block 463
    points   contig1   contig2
        8        4        5

	point	dist	markers	orientation
	20642	0	{AT4g37250 }{AT5g67280 }	1
	20643	3	{AT4g37260 }{AT5g67300 }	1
	20646	6	{AT4g37310 AT4g37320 AT4g37330 AT4g37340 AT4g37360 AT4g37370 AT4g37400 AT4g37410 AT4g37430 }{AT5g67310 }	1
	20658	21	{AT4g37520 AT4g37530 }{AT5g67400 }	1
	20659	3	{AT4g37540 }{AT5g67420 }	1
	20660	4	{AT4g37580 }{AT5g67430 }	1
	20661	2	{AT4g37590 }{AT5g67440 }	1
	20662	6	{AT4g37610 }{AT5g67480 }	1


-block 464
    points   contig1   contig2
        6        4        5

	point	dist	markers	orientation
	19989	0	{AT4g23470 }{AT5g41390 }	1
	19990	8	{AT4g23490 }{AT5g41460 }	1
	19996	24	{AT4g23630 }{AT5g41600 }	1
	20002	7	{AT4g23700 }{AT5g41610 }	1
	20005	11	{AT4g23740 }{AT5g41680 }	1
	20006	25	{AT4g23820 }{AT5g41870 }	1


-block 465
    points   contig1   contig2
        6        4        5

	point	dist	markers	orientation
	20040	0	{AT4g24770 }{AT5g50250 }	1
	20047	12	{AT4g24810 }{AT5g50330 }	1
	20048	14	{AT4g24890 }{AT5g50400 }	1
	20049	23	{AT4g24940 }{AT5g50580 AT5g50680 }	1
	20051	15	{AT4g24970 }{AT5g50780 }	1
	20053	5	{AT4g25010 }{AT5g50790 AT5g50800 }	1


-block 466
    points   contig1   contig2
        6        4        5

	point	dist	markers	orientation
	20083	0	{AT4g25560 }{AT5g52260 }	1
	20085	12	{AT4g25590 }{AT5g52360 }	1
	20086	15	{AT4g25630 }{AT5g52470 AT5g52490 }	1
	20091	14	{AT4g25700 }{AT5g52570 }	1
	20092	12	{AT4g25740 }{AT5g52650 }	1
	20094	20	{AT4g25750 }{AT5g52860 }	1


-block 467
    points   contig1   contig2
        5        4        5

	point	dist	markers	orientation
	19398	0	{AT4g07310 }{AT5g35280 }	1
	19408	14	{AT4g07440 }{AT5g35260 }	-1
	19409	25	{AT4g07470 }{AT5g35030 }	1
	19414	14	{AT4g07690 }{AT5g35040 }	1
	19417	14	{AT4g07790 }{AT5g34960 }	-1


-block 468
    points   contig1   contig2
        5        4        5

	point	dist	markers	orientation
	20421	0	{AT4g32290 }{AT5g25330 }	-1
	20427	16	{AT4g32390 }{AT5g25400 }	1
	20438	13	{AT4g32460 }{AT5g25460 }	-1
	20440	8	{AT4g32510 }{AT5g25430 }	-1
	20443	22	{AT4g32540 }{AT5g25620 }	-1


-block 469
    points   contig1   contig2
        4        4        5

	point	dist	markers	orientation
	20020	0	{AT4g24260 }{AT5g49720 }	1
	20022	15	{AT4g24280 }{AT5g49910 }	1
	20023	8	{AT4g24330 }{AT5g49940 }	-1
	20024	9	{AT4g24390 }{AT5g49980 }	1


-block 470
    points   contig1   contig2
        4        4        5

	point	dist	markers	orientation
	20673	0	{AT4g37770 }{AT5g65800 }	-1
	20676	2	{AT4g37780 }{AT5g65790 }	-1
	20681	8	{AT4g37800 }{AT5g65730 }	-1
	20682	10	{AT4g37870 }{AT5g65690 }	-1


-block 471
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	19358	0	{AT4g03980 }{AT5g34890 }	1
	19359	4	{AT4g04010 }{AT5g34900 }	1
	19360	22	{AT4g04130 }{AT5g34790 }	1


-block 472
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	19518	0	{AT4g11170 }{AT5g41540 AT5g41550 }	-1
	19521	8	{AT4g11220 }{AT5g41600 }	-1
	19538	23	{AT4g11350 }{AT5g41460 }	-1


-block 473
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	19660	0	{AT4g14610 }{AT5g43730 AT5g43740 }	-1
	19666	11	{AT4g14680 }{AT5g43780 }	1
	19667	14	{AT4g14740 }{AT5g43870 }	1


-block 474
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	19689	0	{AT4g15330 AT4g15350 AT4g15360 AT4g15380 }{AT5g47990 }	-1
	19692	3	{AT4g15340 AT4g15370 }{AT5g48010 }	-1
	19694	7	{AT4g15390 }{AT5g47950 }	1


-block 475
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20030	0	{AT4g24530 }{AT5g65470 }	-1
	20031	5	{AT4g24560 }{AT5g65450 }	-1
	20034	6	{AT4g24610 }{AT5g65440 }	-1


-block 476
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20112	0	{AT4g26070 }{AT5g56580 }	-1
	20124	25	{AT4g26260 }{AT5g56640 }	-1
	20126	2	{AT4g26270 }{AT5g56630 }	-1


-block 477
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20266	0	{AT4g28510 }{AT5g44140 }	-1
	20267	3	{AT4g28520 }{AT5g44120 }	-1
	20269	4	{AT4g28540 }{AT5g44100 }	-1


-block 478
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20314	0	{AT4g29220 }{AT5g56630 }	-1
	20318	14	{AT4g29340 AT4g29350 }{AT5g56600 }	-1
	20320	2	{AT4g29360 }{AT5g56590 }	-1


-block 479
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20358	0	{AT4g30560 }{AT5g57940 }	-1
	20360	12	{AT4g30640 }{AT5g57900 }	-1
	20361	7	{AT4g30680 }{AT5g57870 }	-1


-block 480
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20426	0	{AT4g32390 }{AT5g11230 }	1
	20437	25	{AT4g32460 }{AT5g11420 }	-1
	20442	17	{AT4g32540 }{AT5g11320 }	-1


-block 481
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20449	0	{AT4g32730 }{AT5g11510 }	1
	20450	16	{AT4g32790 }{AT5g11610 }	-1
	20457	22	{AT4g32920 }{AT5g11700 }	1


-block 482
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20587	0	{AT4g36030 }{AT5g66200 }	1
	20592	5	{AT4g36070 }{AT5g66210 }	1
	20601	18	{AT4g36160 }{AT5g66300 }	1


-block 483
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20629	0	{AT4g36890 }{AT5g67230 }	-1
	20630	8	{AT4g36920 }{AT5g67180 }	-1
	20631	8	{AT4g36950 }{AT5g67130 }	-1


-block 484
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20668	0	{AT4g37750 }{AT5g57390 }	-1
	20675	21	{AT4g37780 }{AT5g57620 }	-1
	20680	8	{AT4g37800 }{AT5g57530 AT5g57540 AT5g57550 AT5g57560 }	1


-block 485
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20752	0	{AT4g39770 }{AT5g10100 }	-1
	20755	10	{AT4g39800 }{AT5g10170 }	1
	20759	17	{AT4g39890 }{AT5g10260 }	1


-block 486
    points   contig1   contig2
        3        4        5

	point	dist	markers	orientation
	20767	0	{AT4g39990 }{AT5g65270 }	1
	20773	12	{AT4g40030 AT4g40040 }{AT5g65350 AT5g65360 }	1
	20774	6	{AT4g40060 }{AT5g65310 }	1


-block 487
    points   contig1   contig2
       21        5        5

	point	dist	markers	orientation
	21099	0	{AT5g10030 }{AT5g65210 }	-1
	21100	10	{AT5g10090 }{AT5g65160 }	1
	21101	2	{AT5g10100 }{AT5g65140 }	-1
	21102	12	{AT5g10140 }{AT5g65050 AT5g65060 }	-1
	21105	11	{AT5g10220 AT5g10230 }{AT5g65020 }	-1
	21106	2	{AT5g10240 }{AT5g65010 }	-1
	21107	4	{AT5g10260 }{AT5g64990 }	-1
	21111	4	{AT5g10270 }{AT5g64960 }	-1
	21116	25	{AT5g10280 }{AT5g65230 }	1
	21121	2	{AT5g10290 }{AT5g65240 }	1
	21122	8	{AT5g10350 }{AT5g65260 }	1
	21124	13	{AT5g10390 AT5g10400 }{AT5g65350 AT5g65360 }	1
	21128	4	{AT5g10420 }{AT5g65380 }	1
	21129	6	{AT5g10440 }{AT5g65420 }	1
	21132	2	{AT5g10450 }{AT5g65430 }	1
	21133	5	{AT5g10470 }{AT5g65460 }	1
	21136	9	{AT5g10510 }{AT5g65510 }	1
	21139	3	{AT5g10520 }{AT5g65530 }	1
	21140	8	{AT5g10530 }{AT5g65600 }	1
	21141	3	{AT5g10540 }{AT5g65620 }	1
	21142	2	{AT5g10550 }{AT5g65630 }	1


-block 488
    points   contig1   contig2
       20        5        5

	point	dist	markers	orientation
	20995	0	{AT5g07180 }{AT5g62230 }	-1
	20999	17	{AT5g07220 }{AT5g62100 }	-1
	21005	21	{AT5g07290 }{AT5g61960 }	-1
	21006	6	{AT5g07300 }{AT5g61900 }	-1
	21008	9	{AT5g07320 }{AT5g61810 }	-1
	21009	4	{AT5g07340 }{AT5g61790 }	-1
	21010	2	{AT5g07350 }{AT5g61780 }	-1
	21011	4	{AT5g07370 }{AT5g61760 }	-1
	21014	10	{AT5g07410 AT5g07420 AT5g07430 }{AT5g61680 }	-1
	21016	5	{AT5g07450 }{AT5g61650 }	-1
	21017	2	{AT5g07460 AT5g07470 }{AT5g61640 }	-1
	21020	22	{AT5g07620 }{AT5g61570 }	-1
	21021	14	{AT5g07660 }{AT5g61460 }	-1
	21024	5	{AT5g07680 }{AT5g61430 }	-1
	21028	2	{AT5g07690 AT5g07700 }{AT5g61420 }	-1
	21030	4	{AT5g07710 }{AT5g61390 }	-1
	21032	14	{AT5g07800 }{AT5g61290 }	-1
	21034	7	{AT5g07830 }{AT5g61250 }	-1
	21035	3	{AT5g07840 }{AT5g61230 }	-1
	21037	4	{AT5g07880 }{AT5g61210 }	-1


-block 489
    points   contig1   contig2
       14        5        5

	point	dist	markers	orientation
	21145	0	{AT5g10580 }{AT5g24790 }	1
	21147	13	{AT5g10650 }{AT5g24870 }	1
	21148	15	{AT5g10740 }{AT5g24940 }	1
	21150	14	{AT5g10800 }{AT5g25060 }	1
	21151	3	{AT5g10820 }{AT5g25040 AT5g25050 }	-1
	21152	7	{AT5g10840 }{AT5g25100 }	1
	21154	10	{AT5g10930 }{AT5g25110 }	1
	21158	21	{AT5g11060 }{AT5g25220 }	1
	21159	8	{AT5g11090 }{AT5g25280 }	1
	21162	7	{AT5g11130 }{AT5g25310 }	1
	21166	17	{AT5g11230 }{AT5g25400 }	1
	21173	9	{AT5g11300 }{AT5g25380 }	-1
	21177	19	{AT5g11420 }{AT5g25460 }	1
	21178	7	{AT5g11430 }{AT5g25520 }	1


-block 490
    points   contig1   contig2
       11        5        5

	point	dist	markers	orientation
	21041	0	{AT5g08190 }{AT5g23090 }	1
	21042	10	{AT5g08230 }{AT5g23150 }	-1
	21043	6	{AT5g08250 }{AT5g23190 }	1
	21044	3	{AT5g08260 }{AT5g23210 }	1
	21045	2	{AT5g08270 }{AT5g23200 }	1
	21046	7	{AT5g08300 }{AT5g23250 }	1
	21048	12	{AT5g08340 }{AT5g23330 }	1
	21049	3	{AT5g08350 }{AT5g23350 AT5g23360 AT5g23370 }	1
	21050	9	{AT5g08390 }{AT5g23430 }	-1
	21051	11	{AT5g08440 }{AT5g23490 }	1
	21057	15	{AT5g08500 }{AT5g23575 }	1


-block 491
    points   contig1   contig2
       11        5        5

	point	dist	markers	orientation
	21081	0	{AT5g09670 }{AT5g64550 }	1
	21082	3	{AT5g09690 }{AT5g64560 }	1
	21084	2	{AT5g09700 AT5g09730 }{AT5g64570 }	1
	21086	7	{AT5g09740 }{AT5g64610 }	1
	21087	5	{AT5g09760 }{AT5g64640 }	1
	21088	2	{AT5g09770 }{AT5g64650 }	1
	21091	13	{AT5g09840 }{AT5g64710 }	1
	21094	6	{AT5g09870 }{AT5g64740 }	1
	21095	5	{AT5g09900 }{AT5g64760 }	1
	21096	11	{AT5g09930 }{AT5g64840 }	1
	21098	15	{AT5g10010 }{AT5g64910 }	1


-block 492
    points   contig1   contig2
       10        5        5

	point	dist	markers	orientation
	21061	0	{AT5g08570 }{AT5g63680 }	1
	21062	5	{AT5g08590 }{AT5g63650 }	-1
	21064	4	{AT5g08610 AT5g08620 }{AT5g63630 }	-1
	21069	25	{AT5g09220 }{AT5g63850 }	1
	21070	7	{AT5g09260 }{AT5g63880 }	1
	21071	13	{AT5g09290 }{AT5g63980 AT5g64000 }	1
	21073	11	{AT5g09330 }{AT5g64060 }	1
	21074	3	{AT5g09350 }{AT5g64070 }	1
	21076	19	{AT5g09410 }{AT5g64220 }	1
	21078	24	{AT5g09540 }{AT5g64360 }	1


-block 493
    points   contig1   contig2
        6        5        5

	point	dist	markers	orientation
	21181	0	{AT5g11590 }{AT5g25810 }	1
	21183	3	{AT5g11610 }{AT5g25820 }	1
	21184	12	{AT5g11670 }{AT5g25880 }	1
	21187	13	{AT5g11730 }{AT5g25970 }	1
	21189	21	{AT5g11830 }{AT5g26090 }	1
	21191	23	{AT5g12000 }{AT5g26150 }	1


-block 494
    points   contig1   contig2
        5        5        5

	point	dist	markers	orientation
	21550	0	{AT5g26870 AT5g26950 }{AT5g27580 }	-1
	21552	4	{AT5g26900 }{AT5g27570 }	-1
	21554	11	{AT5g27000 }{AT5g27550 }	-1
	21556	8	{AT5g27050 AT5g27070 }{AT5g27580 }	1
	21559	3	{AT5g27080 }{AT5g27570 }	1


-block 495
    points   contig1   contig2
        4        5        5

	point	dist	markers	orientation
	20837	0	{AT5g02560 }{AT5g59870 }	-1
	20839	4	{AT5g02570 }{AT5g59910 }	-1
